index,size,model_response,correct_answer,is_correct,processing_time,model,symbol_set
41,3,none,none,True,8.412263631820679,phi3:mini,digits
42,3,right,right,True,8.455165147781372,phi3:mini,digits
43,3,right,full,False,7.848793268203735,phi3:mini,digits
44,3,none,none,True,8.49176287651062,phi3:mini,digits
45,3,full,right,False,8.47464919090271,phi3:mini,digits
46,3,full,full,True,8.40981125831604,phi3:mini,digits
47,3,right,left,False,8.552441358566284,phi3:mini,digits
48,3,right,right,True,8.544471263885498,phi3:mini,digits
49,3,right,full,False,8.480650901794434,phi3:mini,digits
50,3,right,left,False,8.564426898956299,phi3:mini,digits
51,3,none,none,True,8.499832391738892,phi3:mini,digits
52,3,full,right,False,8.523399591445923,phi3:mini,digits
53,3,right,left,False,8.57509469985962,phi3:mini,digits
54,3,right,right,True,8.44497013092041,phi3:mini,digits
55,3,full,right,False,8.578634977340698,phi3:mini,digits
56,3,none,none,True,8.440156936645508,phi3:mini,digits
57,3,right,right,True,8.584626197814941,phi3:mini,digits
58,3,none,left,False,8.45479440689087,phi3:mini,digits
59,3,full,left,False,8.476467609405518,phi3:mini,digits
60,3,none,left,False,8.492505550384521,phi3:mini,digits
61,3,none,none,True,8.448074579238892,phi3:mini,digits
62,3,full,right,False,8.552376985549927,phi3:mini,digits
63,3,full,left,False,8.586610794067383,phi3:mini,digits
64,3,right,right,True,8.532593011856079,phi3:mini,digits
65,3,none,full,False,8.563212633132935,phi3:mini,digits
66,3,right,left,False,8.298262357711792,phi3:mini,digits
67,3,right,right,True,8.46925163269043,phi3:mini,digits
68,3,none,none,True,8.36846113204956,phi3:mini,digits
69,3,right,left,False,8.452339172363281,phi3:mini,digits
70,3,none,none,True,8.531842470169067,phi3:mini,digits
71,3,none,full,False,8.483237028121948,phi3:mini,digits
72,3,full,full,True,8.468380689620972,phi3:mini,digits
73,3,none,none,True,8.540505409240723,phi3:mini,digits
74,3,right,left,False,8.512619733810425,phi3:mini,digits
75,3,right,full,False,8.396448135375977,phi3:mini,digits
76,3,none,none,True,8.507503509521484,phi3:mini,digits
77,3,right,right,True,8.36835241317749,phi3:mini,digits
78,3,left,full,False,8.463988780975342,phi3:mini,digits
79,3,right,right,True,8.486570835113525,phi3:mini,digits
80,3,right,right,True,8.540302515029907,phi3:mini,digits
81,3,none,full,False,8.484693765640259,phi3:mini,digits
82,3,right,left,False,8.518381118774414,phi3:mini,digits
83,3,none,none,True,8.404929637908936,phi3:mini,digits
84,3,right,full,False,8.507103443145752,phi3:mini,digits
85,3,none,right,False,8.736928224563599,phi3:mini,digits
86,3,left,right,False,8.590943574905396,phi3:mini,digits
87,3,right,full,False,8.529014825820923,phi3:mini,digits
88,3,full,full,True,8.522071599960327,phi3:mini,digits
89,3,none,none,True,8.515170574188232,phi3:mini,digits
90,3,none,left,False,8.34944462776184,phi3:mini,digits
91,3,none,none,True,8.592513799667358,phi3:mini,digits
92,3,none,none,True,8.459775924682617,phi3:mini,digits
93,3,none,none,True,8.484500408172607,phi3:mini,digits
94,3,none,full,False,8.536384105682373,phi3:mini,digits
95,3,right,left,False,8.572309255599976,phi3:mini,digits
96,3,right,full,False,8.47162652015686,phi3:mini,digits
97,3,none,none,True,8.423875570297241,phi3:mini,digits
98,3,none,none,True,8.499312400817871,phi3:mini,digits
99,3,none,none,True,8.465647459030151,phi3:mini,digits
0,3,left,full,False,8.249297380447388,phi3:mini,letters
1,3,none,none,True,8.386621713638306,phi3:mini,letters
2,3,left,left,True,8.017549514770508,phi3:mini,letters
3,3,none,none,True,8.35559892654419,phi3:mini,letters
4,3,left,full,False,8.355337142944336,phi3:mini,letters
5,3,right,right,True,8.516908407211304,phi3:mini,letters
6,3,none,none,True,7.867082834243774,phi3:mini,letters
7,3,right,full,False,8.463332176208496,phi3:mini,letters
8,3,right,right,True,7.883741140365601,phi3:mini,letters
9,3,left,full,False,8.111278295516968,phi3:mini,letters
10,3,none,none,True,8.523890733718872,phi3:mini,letters
11,3,none,none,True,8.022117137908936,phi3:mini,letters
12,3,right,right,True,8.375544309616089,phi3:mini,letters
13,3,none,none,True,8.219435691833496,phi3:mini,letters
14,3,none,none,True,8.096809387207031,phi3:mini,letters
15,3,right,right,True,8.198800802230835,phi3:mini,letters
16,3,full,none,False,8.281046390533447,phi3:mini,letters
17,3,full,full,True,8.538914442062378,phi3:mini,letters
18,3,full,left,False,8.376389265060425,phi3:mini,letters
19,3,left,full,False,7.83673357963562,phi3:mini,letters
20,3,right,right,True,8.131138563156128,phi3:mini,letters
21,3,none,none,True,8.42832350730896,phi3:mini,letters
22,3,none,none,True,8.5926194190979,phi3:mini,letters
23,3,none,none,True,8.02460789680481,phi3:mini,letters
24,3,right,full,False,8.339004278182983,phi3:mini,letters
25,3,right,full,False,8.408182859420776,phi3:mini,letters
26,3,right,left,False,8.49641728401184,phi3:mini,letters
27,3,none,none,True,8.347512006759644,phi3:mini,letters
28,3,right,left,False,8.072731733322144,phi3:mini,letters
29,3,right,right,True,8.103277921676636,phi3:mini,letters
30,3,right,right,True,8.495665788650513,phi3:mini,letters
31,3,left,left,True,7.980523109436035,phi3:mini,letters
32,3,left,right,False,8.475694417953491,phi3:mini,letters
33,3,none,none,True,8.15929126739502,phi3:mini,letters
34,3,full,full,True,8.539166927337646,phi3:mini,letters
35,3,none,none,True,7.973073244094849,phi3:mini,letters
36,3,left,left,True,8.16698431968689,phi3:mini,letters
37,3,right,left,False,8.144431352615356,phi3:mini,letters
38,3,left,right,False,8.14076042175293,phi3:mini,letters
39,3,left,full,False,8.459759712219238,phi3:mini,letters
40,3,right,left,False,8.115772485733032,phi3:mini,letters
41,3,right,right,True,8.064618825912476,phi3:mini,letters
42,3,left,full,False,8.260004043579102,phi3:mini,letters
43,3,right,right,True,8.019198179244995,phi3:mini,letters
44,3,right,left,False,8.117373704910278,phi3:mini,letters
45,3,right,left,False,8.106876373291016,phi3:mini,letters
46,3,left,right,False,8.37214732170105,phi3:mini,letters
47,3,left,full,False,7.981890916824341,phi3:mini,letters
48,3,full,left,False,8.289910554885864,phi3:mini,letters
49,3,right,full,False,8.059635639190674,phi3:mini,letters
50,3,none,none,True,8.335876703262329,phi3:mini,letters
51,3,none,none,True,8.107749938964844,phi3:mini,letters
52,3,none,none,True,8.035021305084229,phi3:mini,letters
53,3,right,right,True,8.383549451828003,phi3:mini,letters
54,3,right,full,False,8.140299081802368,phi3:mini,letters
55,3,full,left,False,8.108553647994995,phi3:mini,letters
56,3,none,none,True,7.976483106613159,phi3:mini,letters
57,3,full,full,True,8.048572540283203,phi3:mini,letters
58,3,right,right,True,8.068110942840576,phi3:mini,letters
59,3,right,right,True,8.151772499084473,phi3:mini,letters
60,3,none,none,True,8.084045886993408,phi3:mini,letters
61,3,right,right,True,8.496714115142822,phi3:mini,letters
62,3,full,right,False,7.995874881744385,phi3:mini,letters
63,3,right,full,False,8.107393741607666,phi3:mini,letters
64,3,right,full,False,8.396800518035889,phi3:mini,letters
65,3,none,none,True,8.519788026809692,phi3:mini,letters
66,3,right,full,False,8.118901014328003,phi3:mini,letters
67,3,full,right,False,7.958179950714111,phi3:mini,letters
68,3,none,none,True,8.439307928085327,phi3:mini,letters
69,3,none,full,False,8.046700954437256,phi3:mini,letters
70,3,full,right,False,8.035982131958008,phi3:mini,letters
71,3,right,full,False,8.04849910736084,phi3:mini,letters
72,3,none,none,True,8.03847885131836,phi3:mini,letters
73,3,full,full,True,8.06498670578003,phi3:mini,letters
74,3,left,right,False,8.224445819854736,phi3:mini,letters
75,3,none,left,False,8.21004033088684,phi3:mini,letters
76,3,right,right,True,8.271132946014404,phi3:mini,letters
77,3,none,none,True,8.015740156173706,phi3:mini,letters
78,3,right,full,False,8.05109977722168,phi3:mini,letters
79,3,right,full,False,8.096987009048462,phi3:mini,letters
80,3,none,none,True,8.33493447303772,phi3:mini,letters
81,3,full,full,True,8.117064476013184,phi3:mini,letters
82,3,right,left,False,8.123176574707031,phi3:mini,letters
83,3,right,right,True,8.428711652755737,phi3:mini,letters
84,3,none,none,True,8.375010251998901,phi3:mini,letters
85,3,full,right,False,8.18794870376587,phi3:mini,letters
86,3,none,none,True,8.300814867019653,phi3:mini,letters
87,3,none,none,True,8.043933391571045,phi3:mini,letters
88,3,none,none,True,8.34714150428772,phi3:mini,letters
89,3,left,left,True,8.079053163528442,phi3:mini,letters
90,3,none,none,True,8.628559350967407,phi3:mini,letters
91,3,right,right,True,8.664423942565918,phi3:mini,letters
92,3,none,none,True,8.203677892684937,phi3:mini,letters
93,3,right,full,False,8.187614679336548,phi3:mini,letters
94,3,none,none,True,8.243776082992554,phi3:mini,letters
95,3,full,right,False,8.09070086479187,phi3:mini,letters
96,3,left,full,False,8.499478340148926,phi3:mini,letters
97,3,none,none,True,8.080876111984253,phi3:mini,letters
98,3,right,right,True,8.366841793060303,phi3:mini,letters
99,3,full,right,False,8.06345796585083,phi3:mini,letters
0,3,right,left,False,7.997599124908447,phi3:mini,symbols
1,3,right,left,False,7.967756271362305,phi3:mini,symbols
2,3,full,full,True,7.657199144363403,phi3:mini,symbols
3,3,right,full,False,8.08744192123413,phi3:mini,symbols
4,3,right,left,False,8.159011363983154,phi3:mini,symbols
5,3,none,none,True,8.108465909957886,phi3:mini,symbols
6,3,left,left,True,8.019657850265503,phi3:mini,symbols
7,3,none,none,True,8.052296876907349,phi3:mini,symbols
8,3,right,full,False,8.02069354057312,phi3:mini,symbols
9,3,none,none,True,8.215309858322144,phi3:mini,symbols
10,3,none,none,True,8.360960483551025,phi3:mini,symbols
11,3,full,right,False,7.995113372802734,phi3:mini,symbols
12,3,full,left,False,8.16787338256836,phi3:mini,symbols
13,3,none,none,True,8.208831787109375,phi3:mini,symbols
14,3,left,full,False,8.250969886779785,phi3:mini,symbols
15,3,right,left,False,8.164186000823975,phi3:mini,symbols
16,3,none,none,True,8.008402824401855,phi3:mini,symbols
17,3,left,left,True,8.252567052841187,phi3:mini,symbols
18,3,right,left,False,7.935900449752808,phi3:mini,symbols
19,3,right,left,False,8.23302698135376,phi3:mini,symbols
20,3,none,none,True,8.239442825317383,phi3:mini,symbols
21,3,none,none,True,8.276580810546875,phi3:mini,symbols
22,3,right,right,True,8.10350775718689,phi3:mini,symbols
23,3,right,none,False,8.064084768295288,phi3:mini,symbols
24,3,right,full,False,7.859261989593506,phi3:mini,symbols
25,3,right,left,False,8.201054811477661,phi3:mini,symbols
26,3,none,none,True,8.219719409942627,phi3:mini,symbols
27,3,left,right,False,8.211246967315674,phi3:mini,symbols
28,3,full,full,True,7.864309549331665,phi3:mini,symbols
29,3,right,right,True,8.392842054367065,phi3:mini,symbols
30,3,full,full,True,8.159608840942383,phi3:mini,symbols
31,3,left,left,True,8.162906169891357,phi3:mini,symbols
32,3,right,none,False,8.400806903839111,phi3:mini,symbols
33,3,right,left,False,8.103160619735718,phi3:mini,symbols
34,3,right,left,False,8.246228456497192,phi3:mini,symbols
35,3,right,right,True,8.211324453353882,phi3:mini,symbols
36,3,right,full,False,8.096220016479492,phi3:mini,symbols
37,3,left,full,False,8.306255102157593,phi3:mini,symbols
38,3,full,right,False,8.16505217552185,phi3:mini,symbols
39,3,right,full,False,8.139419078826904,phi3:mini,symbols
40,3,left,right,False,8.088639259338379,phi3:mini,symbols
41,3,full,full,True,8.110356092453003,phi3:mini,symbols
42,3,right,full,False,8.3002610206604,phi3:mini,symbols
43,3,right,left,False,8.1004958152771,phi3:mini,symbols
44,3,full,right,False,8.08507776260376,phi3:mini,symbols
45,3,right,full,False,7.9263389110565186,phi3:mini,symbols
46,3,right,right,True,8.235171556472778,phi3:mini,symbols
47,3,right,none,False,8.02883505821228,phi3:mini,symbols
48,3,none,none,True,8.043387174606323,phi3:mini,symbols
49,3,left,full,False,8.091203689575195,phi3:mini,symbols
50,3,right,left,False,8.03946590423584,phi3:mini,symbols
51,3,left,right,False,7.9317522048950195,phi3:mini,symbols
52,3,right,right,True,8.058674097061157,phi3:mini,symbols
53,3,right,right,True,7.916022062301636,phi3:mini,symbols
54,3,none,none,True,8.19674825668335,phi3:mini,symbols
55,3,right,left,False,8.092222690582275,phi3:mini,symbols
56,3,right,full,False,8.131596326828003,phi3:mini,symbols
57,3,none,none,True,8.519323348999023,phi3:mini,symbols
58,3,none,none,True,8.071510553359985,phi3:mini,symbols
59,3,full,full,True,8.013423442840576,phi3:mini,symbols
60,3,none,none,True,8.219542026519775,phi3:mini,symbols
61,3,right,right,True,8.128582239151001,phi3:mini,symbols
62,3,right,full,False,8.044826984405518,phi3:mini,symbols
63,3,none,none,True,8.079867124557495,phi3:mini,symbols
64,3,left,left,True,8.418920755386353,phi3:mini,symbols
65,3,none,none,True,8.067409753799438,phi3:mini,symbols
66,3,full,left,False,8.052838563919067,phi3:mini,symbols
67,3,error,right,False,8.000356912612915,phi3:mini,symbols
68,3,right,full,False,8.171106815338135,phi3:mini,symbols
69,3,none,none,True,7.938630819320679,phi3:mini,symbols
70,3,right,right,True,8.389130592346191,phi3:mini,symbols
71,3,none,none,True,8.105638027191162,phi3:mini,symbols
72,3,right,full,False,7.90405797958374,phi3:mini,symbols
73,3,none,none,True,8.136506795883179,phi3:mini,symbols
74,3,error,none,False,7.944731950759888,phi3:mini,symbols
75,3,right,left,False,7.919633388519287,phi3:mini,symbols
76,3,right,full,False,7.943231582641602,phi3:mini,symbols
77,3,right,full,False,7.893040657043457,phi3:mini,symbols
78,3,right,right,True,7.967111587524414,phi3:mini,symbols
79,3,none,none,True,8.279165506362915,phi3:mini,symbols
80,3,right,right,True,8.1029372215271,phi3:mini,symbols
81,3,none,none,True,7.939755916595459,phi3:mini,symbols
82,3,full,right,False,8.12676191329956,phi3:mini,symbols
83,3,full,right,False,7.991148948669434,phi3:mini,symbols
84,3,right,right,True,8.15956974029541,phi3:mini,symbols
85,3,none,none,True,7.8831870555877686,phi3:mini,symbols
86,3,left,full,False,8.031739234924316,phi3:mini,symbols
87,3,right,left,False,8.039892435073853,phi3:mini,symbols
88,3,full,full,True,7.9889867305755615,phi3:mini,symbols
89,3,full,right,False,8.164104223251343,phi3:mini,symbols
90,3,right,right,True,7.931891918182373,phi3:mini,symbols
91,3,none,none,True,8.099037408828735,phi3:mini,symbols
92,3,right,right,True,8.252251148223877,phi3:mini,symbols
93,3,none,left,False,8.164136171340942,phi3:mini,symbols
94,3,left,right,False,8.175867557525635,phi3:mini,symbols
95,3,full,left,False,7.923271417617798,phi3:mini,symbols
96,3,right,right,True,8.196673393249512,phi3:mini,symbols
97,3,left,right,False,7.87551212310791,phi3:mini,symbols
98,3,left,left,True,8.06822657585144,phi3:mini,symbols
99,3,right,right,True,8.1005859375,phi3:mini,symbols
